,"timestamp","value"
77,"2014-04-01 06:25:00",9.2901417278
78,"2014-04-01 06:30:00",5.0135915365
79,"2014-04-01 06:35:00",7.5659100435
80,"2014-04-01 06:40:00",5.4267708678
81,"2014-04-01 06:45:00",2.1973927114
82,"2014-04-01 06:50:00",6.8544959953
83,"2014-04-01 06:55:00",7.1631473639
84,"2014-04-01 07:00:00",1.53987796
85,"2014-04-01 07:05:00",5.4983778532
86,"2014-04-01 07:10:00",5.2653281494
87,"2014-04-01 07:15:00",9.6148810243
88,"2014-04-01 07:20:00",3.315684174
89,"2014-04-01 07:25:00",9.9594336587
90,"2014-04-01 07:30:00",3.9673442087
91,"2014-04-01 07:35:00",6.4604301827
92,"2014-04-01 07:40:00",7.6818140287
93,"2014-04-01 07:45:00",7.6862224137
94,"2014-04-01 07:50:00",9.7604110537
95,"2014-04-01 07:55:00",7.9390200096
96,"2014-04-01 08:00:00",7.571748931
97,"2014-04-01 08:05:00",3.7638020174
98,"2014-04-01 08:10:00",7.262301167
99,"2014-04-01 08:15:00",7.1393677379
100,"2014-04-01 08:20:00",9.9573220062
101,"2014-04-01 08:25:00",1.4821995824
102,"2014-04-01 08:30:00",1.279535694
103,"2014-04-01 08:35:00",4.9677697985
104,"2014-04-01 08:40:00",1.1323723633
105,"2014-04-01 08:45:00",1.1689069612
106,"2014-04-01 08:50:00",8.5965550389
107,"2014-04-01 08:55:00",2.4696014337
108,"2014-04-01 09:00:00",8.0364356048
109,"2014-04-01 09:05:00",9.3922839177
110,"2014-04-01 09:10:00",7.1575634129
111,"2014-04-01 09:15:00",3.9211761657
112,"2014-04-01 09:20:00",1.1785672735
113,"2014-04-01 09:25:00",1.5033833711
114,"2014-04-01 09:30:00",9.8367255334
115,"2014-04-01 09:35:00",5.5560703872
116,"2014-04-01 09:40:00",4.6902994818
117,"2014-04-01 09:45:00",7.0508087741
118,"2014-04-01 09:50:00",8.037799291
119,"2014-04-01 09:55:00",8.6290805422
120,"2014-04-01 10:00:00",2.6629855194
121,"2014-04-01 10:05:00",3.5398520054
122,"2014-04-01 10:10:00",8.4647368556
123,"2014-04-01 10:15:00",3.7216322299
124,"2014-04-01 10:20:00",8.3072761989
125,"2014-04-01 10:25:00",4.9794947468
126,"2014-04-01 10:30:00",9.993885736
127,"2014-04-01 10:35:00",3.7092371186
128,"2014-04-01 10:40:00",4.6648214218
129,"2014-04-01 10:45:00",2.7759144195
130,"2014-04-01 10:50:00",1.6362038913
131,"2014-04-01 10:55:00",4.1687306641
132,"2014-04-01 11:00:00",6.8234457896
133,"2014-04-01 11:05:00",5.3037230107
134,"2014-04-01 11:10:00",4.7650851384
135,"2014-04-01 11:15:00",3.3370753115
136,"2014-04-01 11:20:00",5.9394039722
137,"2014-04-01 11:25:00",3.7915889419
138,"2014-04-01 11:30:00",7.9532807911
139,"2014-04-01 11:35:00",8.112483638
140,"2014-04-01 11:40:00",6.2713320848
141,"2014-04-01 11:45:00",4.2481583813
142,"2014-04-01 11:50:00",6.0669234197
143,"2014-04-01 11:55:00",7.9587676843
144,"2014-04-01 12:00:00",1.7684698188
145,"2014-04-01 12:05:00",8.6812836622
146,"2014-04-01 12:10:00",6.9392482432
147,"2014-04-01 12:15:00",2.9355993016
148,"2014-04-01 12:20:00",8.1675481451
149,"2014-04-01 12:25:00",8.6478096902
150,"2014-04-01 12:30:00",2.4320415577
151,"2014-04-01 12:35:00",6.3778418355
152,"2014-04-01 12:40:00",5.7452731113
153,"2014-04-01 12:45:00",6.5427002354
154,"2014-04-01 12:50:00",1.7389201272
155,"2014-04-01 12:55:00",9.6521858018
156,"2014-04-01 13:00:00",7.1321043892
157,"2014-04-01 13:05:00",9.1032385054
158,"2014-04-01 13:10:00",8.0522155946
159,"2014-04-01 13:15:00",4.0313637479
160,"2014-04-01 13:20:00",3.4291563343
161,"2014-04-01 13:25:00",3.1337457884
162,"2014-04-01 13:30:00",2.1523306982
163,"2014-04-01 13:35:00",4.9110670184
164,"2014-04-01 13:40:00",6.6607189555
165,"2014-04-01 13:45:00",8.1252822842
166,"2014-04-01 13:50:00",9.5188151473
167,"2014-04-01 13:55:00",9.7490215726
168,"2014-04-01 14:00:00",1.2281229156
169,"2014-04-01 14:05:00",6.5842415134
170,"2014-04-01 14:10:00",9.9843612233
171,"2014-04-01 14:15:00",6.3016042146
172,"2014-04-01 14:20:00",6.1565850951
173,"2014-04-01 14:25:00",9.8111216252
174,"2014-04-01 14:30:00",5.9996482946
175,"2014-04-01 14:35:00",3.9140244959
176,"2014-04-01 14:40:00",8.7682778765
177,"2014-04-01 14:45:00",4.4995621618
178,"2014-04-01 14:50:00",5.6674205836
179,"2014-04-01 14:55:00",3.2110830184
180,"2014-04-01 15:00:00",6.4012965912
181,"2014-04-01 15:05:00",6.8674935478
182,"2014-04-01 15:10:00",9.7517037349
183,"2014-04-01 15:15:00",6.4956401039
184,"2014-04-01 15:20:00",9.5345979395
185,"2014-04-01 15:25:00",1.7662068949
186,"2014-04-01 15:30:00",9.6139153043
187,"2014-04-01 15:35:00",2.689693773
188,"2014-04-01 15:40:00",6.1622864943
189,"2014-04-01 15:45:00",7.9633576024
190,"2014-04-01 15:50:00",8.340105548
191,"2014-04-01 15:55:00",8.6769515006
192,"2014-04-01 16:00:00",1.3559846519
193,"2014-04-01 16:05:00",2.6588182126
194,"2014-04-01 16:10:00",3.1427424351
195,"2014-04-01 16:15:00",4.9314057509
196,"2014-04-01 16:20:00",1.8545082111
197,"2014-04-01 16:25:00",2.5080484626
198,"2014-04-01 16:30:00",1.0696988764
199,"2014-04-01 16:35:00",9.3599259124
200,"2014-04-01 16:40:00",10.3443868241
201,"2014-04-01 16:45:00",16.5919524382
202,"2014-04-01 16:50:00",11.6288184552
203,"2014-04-01 16:55:00",18.9487865139
204,"2014-04-01 17:00:00",13.2449272751
205,"2014-04-01 17:05:00",10.1587723991
206,"2014-04-01 17:10:00",11.6384728572
207,"2014-04-01 17:15:00",14.1733293773
208,"2014-04-01 17:20:00",17.5251675927
209,"2014-04-01 17:25:00",10.3726072835
210,"2014-04-01 17:30:00",16.0344777979
211,"2014-04-01 17:35:00",16.7965764582
212,"2014-04-01 17:40:00",13.0559054595
213,"2014-04-01 17:45:00",16.5922720558
214,"2014-04-01 17:50:00",19.230177299
215,"2014-04-01 17:55:00",16.7330483304
216,"2014-04-01 18:00:00",14.650763103
217,"2014-04-01 18:05:00",12.3403961013
218,"2014-04-01 18:10:00",11.3433301483
219,"2014-04-01 18:15:00",12.6613493413
220,"2014-04-01 18:20:00",10.1086472188
221,"2014-04-01 18:25:00",10.6914329404
222,"2014-04-01 18:30:00",11.7261878191
223,"2014-04-01 18:35:00",12.6989483742
224,"2014-04-01 18:40:00",13.1443642387
225,"2014-04-01 18:45:00",12.7221506938
226,"2014-04-01 18:50:00",17.7801718142
227,"2014-04-01 18:55:00",17.3911535045
228,"2014-04-01 19:00:00",13.7424650133
229,"2014-04-01 19:05:00",12.6565409661
230,"2014-04-01 19:10:00",14.3177514092
231,"2014-04-01 19:15:00",16.6371641046
232,"2014-04-01 19:20:00",11.2354440217
233,"2014-04-01 19:25:00",19.5524796622
234,"2014-04-01 19:30:00",18.327312724
235,"2014-04-01 19:35:00",14.6032283057
236,"2014-04-01 19:40:00",15.3029952585
237,"2014-04-01 19:45:00",17.8576036691
238,"2014-04-01 19:50:00",15.6011077644
239,"2014-04-01 19:55:00",10.9503913045
240,"2014-04-01 20:00:00",13.9383949087
241,"2014-04-01 20:05:00",12.8061687126
242,"2014-04-01 20:10:00",11.7292845531
243,"2014-04-01 20:15:00",19.5109100573
244,"2014-04-01 20:20:00",15.3785084298
245,"2014-04-01 20:25:00",10.8122606326
246,"2014-04-01 20:30:00",15.0393075901
247,"2014-04-01 20:35:00",14.7529188514
248,"2014-04-01 20:40:00",18.2265122428
249,"2014-04-01 20:45:00",10.7879389175
250,"2014-04-01 20:50:00",13.3114186432
251,"2014-04-01 20:55:00",17.7718195027
252,"2014-04-01 21:00:00",16.7389769522
253,"2014-04-01 21:05:00",17.829164903
254,"2014-04-01 21:10:00",12.7409886981
255,"2014-04-01 21:15:00",15.431950699
256,"2014-04-01 21:20:00",12.9731990465
257,"2014-04-01 21:25:00",16.9599829874
258,"2014-04-01 21:30:00",15.9038177695
259,"2014-04-01 21:35:00",15.0701961341
260,"2014-04-01 21:40:00",19.3001638526
261,"2014-04-01 21:45:00",15.562491636
262,"2014-04-01 21:50:00",13.1976933019
263,"2014-04-01 21:55:00",14.9922943032
264,"2014-04-01 22:00:00",19.066833268
265,"2014-04-01 22:05:00",10.848315182
266,"2014-04-01 22:10:00",14.0376918983
267,"2014-04-01 22:15:00",12.9583896054
268,"2014-04-01 22:20:00",15.7054968474
269,"2014-04-01 22:25:00",11.9004274559
270,"2014-04-01 22:30:00",17.6141797479
271,"2014-04-01 22:35:00",11.2881079924
272,"2014-04-01 22:40:00",18.0617031161
273,"2014-04-01 22:45:00",13.6852812684
274,"2014-04-01 22:50:00",10.4759761405
275,"2014-04-01 22:55:00",14.0177027088
276,"2014-04-01 23:00:00",18.348596934
277,"2014-04-01 23:05:00",17.2276702829
278,"2014-04-01 23:10:00",14.2218202968
279,"2014-04-01 23:15:00",17.8862190823
280,"2014-04-01 23:20:00",15.4475259513
281,"2014-04-01 23:25:00",14.6134998423
282,"2014-04-01 23:30:00",17.0499048977
283,"2014-04-01 23:35:00",19.7442416869
284,"2014-04-01 23:40:00",12.6387782398
285,"2014-04-01 23:45:00",15.2237348002
286,"2014-04-01 23:50:00",19.3861418825
287,"2014-04-01 23:55:00",18.6643277021
288,"2014-04-02 00:00:00",14.2014168831
289,"2014-04-02 00:05:00",10.9907618733
290,"2014-04-02 00:10:00",15.3050637267
291,"2014-04-02 00:15:00",18.8873343656
292,"2014-04-02 00:20:00",19.7462288902
293,"2014-04-02 00:25:00",18.0639262792
294,"2014-04-02 00:30:00",17.4235665897
295,"2014-04-02 00:35:00",17.6792246795
296,"2014-04-02 00:40:00",14.9390132545
297,"2014-04-02 00:45:00",17.9791602227
298,"2014-04-02 00:50:00",18.1803599735
299,"2014-04-02 00:55:00",16.2253665949
300,"2014-04-02 01:00:00",19.5816041332
301,"2014-04-02 01:05:00",15.6040472551
302,"2014-04-02 01:10:00",16.0963977947
303,"2014-04-02 01:15:00",13.286997969
304,"2014-04-02 01:20:00",18.0465408623
305,"2014-04-02 01:25:00",19.9790049377
306,"2014-04-02 01:30:00",10.7208955904
307,"2014-04-02 01:35:00",12.1282621419
308,"2014-04-02 01:40:00",11.2348592298
309,"2014-04-02 01:45:00",19.9236996216
310,"2014-04-02 01:50:00",17.2241936234
311,"2014-04-02 01:55:00",16.5124465426
312,"2014-04-02 02:00:00",17.5020329176
314,"2014-04-02 02:10:00",17.7599065414
315,"2014-04-02 02:15:00",11.4169244398
316,"2014-04-02 02:20:00",15.697896719
317,"2014-04-02 02:25:00",14.0294854324
318,"2014-04-02 02:30:00",19.4373430377
319,"2014-04-02 02:35:00",10.2472481843
320,"2014-04-02 02:40:00",10.5538122314
321,"2014-04-02 02:45:00",14.7190434748
322,"2014-04-02 02:50:00",17.3315783212
323,"2014-04-02 02:55:00",19.6303881871
324,"2014-04-02 03:00:00",12.4400202944
325,"2014-04-02 03:05:00",17.6015698949
326,"2014-04-02 03:10:00",14.1196687587
327,"2014-04-02 03:15:00",19.00306329
328,"2014-04-02 03:20:00",16.4028265534
329,"2014-04-02 03:25:00",19.6006895297
330,"2014-04-02 03:30:00",15.0816037632
331,"2014-04-02 03:35:00",19.2514022324
332,"2014-04-02 03:40:00",13.7466158423
333,"2014-04-02 03:45:00",10.8161659235
334,"2014-04-02 03:50:00",18.7057937591
335,"2014-04-02 03:55:00",18.3011097974
336,"2014-04-02 04:00:00",10.3936964282
337,"2014-04-02 04:05:00",10.4715187593
338,"2014-04-02 04:10:00",18.9155197471
339,"2014-04-02 04:15:00",18.6461488026
340,"2014-04-02 04:20:00",18.8769939443
341,"2014-04-02 04:25:00",14.6962419247
342,"2014-04-02 04:30:00",12.7582017747
343,"2014-04-02 04:35:00",16.6078376601
344,"2014-04-02 04:40:00",16.9354599618
345,"2014-04-02 04:45:00",18.9453619321
346,"2014-04-02 04:50:00",18.0623718485
347,"2014-04-02 04:55:00",13.9950167144
348,"2014-04-02 05:00:00",19.7491086033
349,"2014-04-02 05:05:00",13.4015668432
350,"2014-04-02 05:10:00",13.0697907377
351,"2014-04-02 05:15:00",19.8365677282
352,"2014-04-02 05:20:00",17.3934519053
353,"2014-04-02 05:25:00",17.0662116773
354,"2014-04-02 05:30:00",13.9631441269
355,"2014-04-02 05:35:00",14.9956055252
356,"2014-04-02 05:40:00",15.2748380087
357,"2014-04-02 05:45:00",13.9455684357
358,"2014-04-02 05:50:00",18.31721432
359,"2014-04-02 05:55:00",12.7758231501
360,"2014-04-02 06:00:00",13.5091744001
361,"2014-04-02 06:05:00",10.8637262039
362,"2014-04-02 06:10:00",15.7521895556
363,"2014-04-02 06:15:00",17.542587027
364,"2014-04-02 06:20:00",12.9797095335
365,"2014-04-02 06:25:00",12.6065456734
366,"2014-04-02 06:30:00",10.969677703
367,"2014-04-02 06:35:00",18.9446613385
368,"2014-04-02 06:40:00",11.4686569087
369,"2014-04-02 06:45:00",10.622408906
370,"2014-04-02 06:50:00",15.9965519375
371,"2014-04-02 06:55:00",12.7889741641
372,"2014-04-02 07:00:00",14.5060078113
373,"2014-04-02 07:05:00",16.9092104694
374,"2014-04-02 07:10:00",15.3329004472
375,"2014-04-02 07:15:00",13.2915093947
376,"2014-04-02 07:20:00",17.0993982849
377,"2014-04-02 07:25:00",19.5463642899
378,"2014-04-02 07:30:00",10.9969287382
379,"2014-04-02 07:35:00",14.5591689248
380,"2014-04-02 07:40:00",15.5524317067
381,"2014-04-02 07:45:00",10.2572012268
382,"2014-04-02 07:50:00",14.5676093838
383,"2014-04-02 07:55:00",15.2546532725
384,"2014-04-02 08:00:00",10.9245832079
385,"2014-04-02 08:05:00",16.1997772114
386,"2014-04-02 08:10:00",19.6631189451
387,"2014-04-02 08:15:00",15.6344377502
388,"2014-04-02 08:20:00",17.9707303468
389,"2014-04-02 08:25:00",15.8886292863
390,"2014-04-02 08:30:00",17.9493600586
391,"2014-04-02 08:35:00",11.4699527545
392,"2014-04-02 08:40:00",16.3320486618
393,"2014-04-02 08:45:00",19.5040876157
394,"2014-04-02 08:50:00",17.1353692281
395,"2014-04-02 08:55:00",19.0331962801
396,"2014-04-02 09:00:00",16.833045642
397,"2014-04-02 09:05:00",10.3535528722
398,"2014-04-02 09:10:00",19.7178137431
399,"2014-04-02 09:15:00",13.8515595235
400,"2014-04-02 09:20:00",28.2718656154
401,"2014-04-02 09:25:00",23.3849432795
402,"2014-04-02 09:30:00",25.0092461769
403,"2014-04-02 09:35:00",21.7136242059
404,"2014-04-02 09:40:00",28.9823911523
405,"2014-04-02 09:45:00",24.8040226035
406,"2014-04-02 09:50:00",27.8945143605
407,"2014-04-02 09:55:00",23.2663416616
408,"2014-04-02 10:00:00",27.9370591062
409,"2014-04-02 10:05:00",29.7136061712
410,"2014-04-02 10:10:00",24.9692869356
411,"2014-04-02 10:15:00",27.8719609048
412,"2014-04-02 10:20:00",26.2582768683
413,"2014-04-02 10:25:00",24.6694931893
414,"2014-04-02 10:30:00",21.4998507594
415,"2014-04-02 10:35:00",28.5892840328
416,"2014-04-02 10:40:00",24.8286483567
417,"2014-04-02 10:45:00",29.76175739
418,"2014-04-02 10:50:00",20.0373845109
419,"2014-04-02 10:55:00",21.4833471533
420,"2014-04-02 11:00:00",26.8301343425
421,"2014-04-02 11:05:00",27.3458576576
422,"2014-04-02 11:10:00",23.2047107246
423,"2014-04-02 11:15:00",21.8214810301
424,"2014-04-02 11:20:00",25.4413638384
425,"2014-04-02 11:25:00",20.4397973827
426,"2014-04-02 11:30:00",28.8731056389
427,"2014-04-02 11:35:00",21.6664861593
428,"2014-04-02 11:40:00",21.976103394
429,"2014-04-02 11:45:00",29.5861477279
430,"2014-04-02 11:50:00",25.5367841399
431,"2014-04-02 11:55:00",22.6996926321
432,"2014-04-02 12:00:00",21.2914443583
433,"2014-04-02 12:05:00",22.3912824028
434,"2014-04-02 12:10:00",21.3561346601
435,"2014-04-02 12:15:00",28.98212542
436,"2014-04-02 12:20:00",22.3607717511
437,"2014-04-02 12:25:00",25.4459766101
438,"2014-04-02 12:30:00",29.1259085171
439,"2014-04-02 12:35:00",20.0808547957
440,"2014-04-02 12:40:00",22.8583406888
441,"2014-04-02 12:45:00",22.0599225764
442,"2014-04-02 12:50:00",24.9687170555
443,"2014-04-02 12:55:00",21.3434864546
444,"2014-04-02 13:00:00",22.0080268287
445,"2014-04-02 13:05:00",25.6878412594
446,"2014-04-02 13:10:00",27.3077590352
447,"2014-04-02 13:15:00",24.6590101791
448,"2014-04-02 13:20:00",23.9153808215
449,"2014-04-02 13:25:00",21.8391233462
450,"2014-04-02 13:30:00",25.4824317563
451,"2014-04-02 13:35:00",28.2711882171
452,"2014-04-02 13:40:00",20.8689677969
453,"2014-04-02 13:45:00",27.8436074645
454,"2014-04-02 13:50:00",22.9104102759
455,"2014-04-02 13:55:00",21.3546954351
456,"2014-04-02 14:00:00",24.8534407857
457,"2014-04-02 14:05:00",29.9990798866
458,"2014-04-02 14:10:00",27.9074383284
459,"2014-04-02 14:15:00",29.8835986324
460,"2014-04-02 14:20:00",25.8813454159
461,"2014-04-02 14:25:00",22.4388050934
462,"2014-04-02 14:30:00",29.8491173954
463,"2014-04-02 14:35:00",25.0674599315
464,"2014-04-02 14:40:00",23.3088301937
465,"2014-04-02 14:45:00",29.493294678
466,"2014-04-02 14:50:00",25.8285654558
467,"2014-04-02 14:55:00",29.1634408751
468,"2014-04-02 15:00:00",24.5582432171
469,"2014-04-02 15:05:00",21.9064707346
470,"2014-04-02 15:10:00",22.8099625737
471,"2014-04-02 15:15:00",29.5787628686
472,"2014-04-02 15:20:00",21.8500340868
473,"2014-04-02 15:25:00",25.2490388895
474,"2014-04-02 15:30:00",28.4756534016
475,"2014-04-02 15:35:00",26.4995812911
476,"2014-04-02 15:40:00",23.3956110802
477,"2014-04-02 15:45:00",20.0043652167
478,"2014-04-02 15:50:00",22.9764999594
479,"2014-04-02 15:55:00",21.103103444
480,"2014-04-02 16:00:00",23.1136282274
481,"2014-04-02 16:05:00",23.605606858
482,"2014-04-02 16:10:00",20.2286639977
483,"2014-04-02 16:15:00",27.9569096223
484,"2014-04-02 16:20:00",21.1492926769
485,"2014-04-02 16:25:00",25.535267953
486,"2014-04-02 16:30:00",25.3332358134
487,"2014-04-02 16:35:00",22.9834920894
488,"2014-04-02 16:40:00",20.283794808
489,"2014-04-02 16:45:00",24.7701517969
490,"2014-04-02 16:50:00",23.1532969617
491,"2014-04-02 16:55:00",22.4483532826
492,"2014-04-02 17:00:00",25.806018558
493,"2014-04-02 17:05:00",21.8650688081
494,"2014-04-02 17:10:00",26.2949386062
495,"2014-04-02 17:15:00",25.2251835024
496,"2014-04-02 17:20:00",26.57618005
497,"2014-04-02 17:25:00",29.3161535119
498,"2014-04-02 17:30:00",26.5852186301
499,"2014-04-02 17:35:00",24.7405742122
500,"2014-04-02 17:40:00",23.0844761331
501,"2014-04-02 17:45:00",28.1636765072
502,"2014-04-02 17:50:00",25.8605511505
503,"2014-04-02 17:55:00",26.7031196712
504,"2014-04-02 18:00:00",22.505179314
505,"2014-04-02 18:05:00",23.8064691251
506,"2014-04-02 18:10:00",22.0394711395
507,"2014-04-02 18:15:00",20.2306198059
508,"2014-04-02 18:20:00",20.675184456
509,"2014-04-02 18:25:00",20.6364607592
510,"2014-04-02 18:30:00",23.8984895759
511,"2014-04-02 18:35:00",23.1334045397
512,"2014-04-02 18:40:00",27.1293294099
513,"2014-04-02 18:45:00",22.2237436248
514,"2014-04-02 18:50:00",20.4355918696
515,"2014-04-02 18:55:00",24.1699130634
516,"2014-04-02 19:00:00",26.6958333324
517,"2014-04-02 19:05:00",22.9656255709
518,"2014-04-02 19:10:00",24.0752082317
519,"2014-04-02 19:15:00",22.1821983906
520,"2014-04-02 19:20:00",26.9188553215
521,"2014-04-02 19:25:00",21.54475689
522,"2014-04-02 19:30:00",21.4532575002
523,"2014-04-02 19:35:00",28.7644894758
524,"2014-04-02 19:40:00",24.5612727009
525,"2014-04-02 19:45:00",20.2096596211
526,"2014-04-02 19:50:00",26.3690557681
527,"2014-04-02 19:55:00",25.460757138
528,"2014-04-02 20:00:00",22.0075565625
529,"2014-04-02 20:05:00",23.5207845168
530,"2014-04-02 20:10:00",21.2027748141
531,"2014-04-02 20:15:00",23.8645928908
532,"2014-04-02 20:20:00",25.5979825596
533,"2014-04-02 20:25:00",27.1906445925
534,"2014-04-02 20:30:00",21.742880151
535,"2014-04-02 20:35:00",25.4500846591
536,"2014-04-02 20:40:00",23.9688476455
537,"2014-04-02 20:45:00",23.9218329902
538,"2014-04-02 20:50:00",20.7391643701
539,"2014-04-02 20:55:00",21.0330105625
540,"2014-04-02 21:00:00",29.4369487494
541,"2014-04-02 21:05:00",27.0779623474
542,"2014-04-02 21:10:00",27.1135889607
543,"2014-04-02 21:15:00",24.793234477
544,"2014-04-02 21:20:00",20.5135246153
545,"2014-04-02 21:25:00",28.2805899904
546,"2014-04-02 21:30:00",21.5301476803
547,"2014-04-02 21:35:00",28.2868947111
548,"2014-04-02 21:40:00",26.2015578571
549,"2014-04-02 21:45:00",29.3551237637
550,"2014-04-02 21:50:00",27.65121169
551,"2014-04-02 21:55:00",20.4716675617
552,"2014-04-02 22:00:00",24.8154628053
553,"2014-04-02 22:05:00",21.8169502484
554,"2014-04-02 22:10:00",28.6309427102
555,"2014-04-02 22:15:00",22.7028566046
556,"2014-04-02 22:20:00",25.6286792243
557,"2014-04-02 22:25:00",27.2103039312
558,"2014-04-02 22:30:00",22.3454589394
559,"2014-04-02 22:35:00",26.1432816043
560,"2014-04-02 22:40:00",20.9211340699
561,"2014-04-02 22:45:00",21.2737330136
562,"2014-04-02 22:50:00",21.6205790384
563,"2014-04-02 22:55:00",23.7865232351
564,"2014-04-02 23:00:00",26.2169133508
565,"2014-04-02 23:05:00",23.4881608053
566,"2014-04-02 23:10:00",28.1865386153
567,"2014-04-02 23:15:00",29.1132419152
568,"2014-04-02 23:20:00",28.8722452719
569,"2014-04-02 23:25:00",21.7799187079
570,"2014-04-02 23:30:00",22.7282410044
571,"2014-04-02 23:35:00",29.4158087678
572,"2014-04-02 23:40:00",20.1361275421
573,"2014-04-02 23:45:00",22.6532647677
574,"2014-04-02 23:50:00",28.9410509504
575,"2014-04-02 23:55:00",27.6098225159
576,"2014-04-03 00:00:00",28.6371858758
577,"2014-04-03 00:05:00",21.9964043634
578,"2014-04-03 00:10:00",24.9984699143
579,"2014-04-03 00:15:00",24.1944449711
580,"2014-04-03 00:20:00",23.233279677
581,"2014-04-03 00:25:00",25.3791800729
582,"2014-04-03 00:30:00",23.9022453384
583,"2014-04-03 00:35:00",24.1981800221
584,"2014-04-03 00:40:00",21.4628703382
585,"2014-04-03 00:45:00",22.6098218976
586,"2014-04-03 00:50:00",24.9167551581
587,"2014-04-03 00:55:00",21.5563872884
588,"2014-04-03 01:00:00",22.3071899642
589,"2014-04-03 01:05:00",28.7510058541
590,"2014-04-03 01:10:00",26.1425485671
591,"2014-04-03 01:15:00",29.7154619119
592,"2014-04-03 01:20:00",28.2365167041
593,"2014-04-03 01:25:00",25.2011903526
594,"2014-04-03 01:30:00",21.3798661703
595,"2014-04-03 01:35:00",24.4997353884
596,"2014-04-03 01:40:00",20.4201243211
597,"2014-04-03 01:45:00",23.9584888985
598,"2014-04-03 01:50:00",29.2958505567
599,"2014-04-03 01:55:00",22.9537632327
600,"2014-04-03 02:00:00",36.5196374392
601,"2014-04-03 02:05:00",38.5604991975
602,"2014-04-03 02:10:00",34.0057118257
603,"2014-04-03 02:15:00",30.9048581586
604,"2014-04-03 02:20:00",35.4483634114
605,"2014-04-03 02:25:00",36.7849735941
606,"2014-04-03 02:30:00",36.7779319749
607,"2014-04-03 02:35:00",34.5403438399
608,"2014-04-03 02:40:00",37.3095292617
609,"2014-04-03 02:45:00",39.5733963207
610,"2014-04-03 02:50:00",34.2084772125
611,"2014-04-03 02:55:00",39.0212598917
